-4.165185615420341492e-02,5.476552061736583710e-03,5.625742673873901367e-01,9.195163846015930176e-02,-1.513135340064764023e-02,4.276711642742156982e-01,-8.991180658340454102e-01,1.309465151280164719e-02,6.933932006359100342e-02,-1.265378892421722412e-01,1.276371628046035767e-01,3.243689835071563721e-01,-1.589629352092742920e-01,-8.374758064746856689e-02,-9.708699584007263184e-02,-6.836375594139099121e-02,2.306373864412307739e-01,4.218605756759643555e-01,1.468998491764068604e-01,-1.288530975580215454e-01,-4.338004067540168762e-02,1.174835562705993652e-01,3.292505145072937012e-01,4.165488183498382568e-01,-3.470138311386108398e-01,9.356811046600341797e-01,-1.320198327302932739e-01,-2.490796595811843872e-01,-1.366436630487442017e-01,2.759124934673309326e-01,-4.593625664710998535e-01,1.403001546859741211e-01,8.040124177932739258e-01,2.073937058448791504e-01,-1.449807882308959961e-01,6.891586631536483765e-02
-4.177238419651985168e-02,7.870992645621299744e-03,5.628012418746948242e-01,9.004302322864532471e-02,-1.568255573511123657e-02,4.343249499797821045e-01,-8.961071968078613281e-01,1.225760579109191895e-02,6.824079155921936035e-02,-1.261255294084548950e-01,1.323663294315338135e-01,3.222326338291168213e-01,-1.531639397144317627e-01,-8.787970989942550659e-02,-9.560102969408035278e-02,-6.442968547344207764e-02,2.325633168220520020e-01,4.139090478420257568e-01,1.509284824132919312e-01,-1.304721385240554810e-01,-4.563479125499725342e-02,1.216052398085594177e-01,3.356963396072387695e-01,4.148380756378173828e-01,-3.477791547775268555e-01,9.421316385269165039e-01,-1.340289711952209473e-01,-2.476266473531723022e-01,-1.341061592102050781e-01,2.734819352626800537e-01,-4.585113525390625000e-01,1.374609172344207764e-01,7.944459915161132812e-01,2.110147029161453247e-01,-1.471463292837142944e-01,6.427063047885894775e-02
-4.187050089240074158e-02,9.552527219057083130e-03,5.631951689720153809e-01,8.834634721279144287e-02,-1.561134308576583862e-02,4.383404850959777832e-01,-8.943203091621398926e-01,1.072286535054445267e-02,6.556712090969085693e-02,-1.253252327442169189e-01,1.386638581752777100e-01,3.224849998950958252e-01,-1.524036228656768799e-01,-9.063544869422912598e-02,-9.678994864225387573e-02,-6.441836804151535034e-02,2.359647452831268311e-01,4.121674299240112305e-01,1.500347256660461426e-01,-1.304349601268768311e-01,-4.657110199332237244e-02,1.251764744520187378e-01,3.359202742576599121e-01,4.131733179092407227e-01,-3.445024788379669189e-01,9.487322568893432617e-01,-1.381897032260894775e-01,-2.458187490701675415e-01,-1.324311643838882446e-01,2.733170986175537109e-01,-4.588493108749389648e-01,1.355995088815689087e-01,7.882851958274841309e-01,2.107418924570083618e-01,-1.480184197425842285e-01,6.056375801563262939e-02
-4.178513959050178528e-02,1.276140660047531128e-02,5.636745095252990723e-01,8.609327673912048340e-02,-1.583076454699039459e-02,4.446565508842468262e-01,-8.914134502410888672e-01,1.012061815708875656e-02,6.258549541234970093e-02,-1.298565417528152466e-01,1.444568186998367310e-01,3.250893950462341309e-01,-1.532955914735794067e-01,-9.517635405063629150e-02,-9.643743187189102173e-02,-6.333895772695541382e-02,2.418731451034545898e-01,4.064605832099914551e-01,1.486383974552154541e-01,-1.318117678165435791e-01,-4.501372203230857849e-02,1.301257312297821045e-01,3.377847075462341309e-01,4.099120795726776123e-01,-3.379847705364227295e-01,9.623270630836486816e-01,-1.463467031717300415e-01,-2.400244921445846558e-01,-1.325078159570693970e-01,2.722438871860504150e-01,-4.578057229518890381e-01,1.309180408716201782e-01,7.812017202377319336e-01,2.134907841682434082e-01,-1.485675126314163208e-01,5.807051435112953186e-02
-4.196923226118087769e-02,1.508778892457485199e-02,5.640217065811157227e-01,8.416652679443359375e-02,-1.584119722247123718e-02,4.488857686519622803e-01,-8.894754648208618164e-01,8.464284241199493408e-03,5.987577885389328003e-02,-1.306729167699813843e-01,1.516322642564773560e-01,3.247518241405487061e-01,-1.529118865728378296e-01,-9.896334260702133179e-02,-9.655008465051651001e-02,-6.246649473905563354e-02,2.475255131721496582e-01,4.037446677684783936e-01,1.478532403707504272e-01,-1.319436430931091309e-01,-4.432630166411399841e-02,1.345614343881607056e-01,3.346277177333831787e-01,4.112818837165832520e-01,-3.326708674430847168e-01,9.674404859542846680e-01,-1.526927947998046875e-01,-2.383482456207275391e-01,-1.334506273269653320e-01,2.727405726909637451e-01,-4.600741565227508545e-01,1.290341019630432129e-01,7.738757133483886719e-01,2.131875902414321899e-01,-1.487968713045120239e-01,5.551883950829505920e-02
-4.215076938271522522e-02,1.809783838689327240e-02,5.642852187156677246e-01,8.221931010484695435e-02,-1.620348915457725525e-02,4.581505954265594482e-01,-8.849155306816101074e-01,6.781156174838542938e-03,5.913224816322326660e-02,-1.293611377477645874e-01,1.604606211185455322e-01,3.256101906299591064e-01,-1.466670930385589600e-01,-1.049892008304595947e-01,-9.368114918470382690e-02,-5.911592394113540649e-02,2.519125044345855713e-01,3.971454799175262451e-01,1.530419588088989258e-01,-1.352267265319824219e-01,-4.518784210085868835e-02,1.403776109218597412e-01,3.371364772319793701e-01,4.103536903858184814e-01,-3.272487521171569824e-01,9.790620803833007812e-01,-1.567944884300231934e-01,-2.325945496559143066e-01,-1.292677372694015503e-01,2.645226418972015381e-01,-4.604726731777191162e-01,1.238251924514770508e-01,7.680802345275878906e-01,2.135845869779586792e-01,-1.485049724578857422e-01,4.670682549476623535e-02
-4.283605143427848816e-02,1.823461428284645081e-02,5.645853877067565918e-01,8.121830970048904419e-02,-1.587425544857978821e-02,4.644012451171875000e-01,-8.817499876022338867e-01,2.974995877593755722e-03,5.700549483299255371e-02,-1.265640407800674438e-01,1.718073785305023193e-01,3.212942779064178467e-01,-1.401146501302719116e-01,-1.115868240594863892e-01,-9.388189762830734253e-02,-5.746455490589141846e-02,2.593556642532348633e-01,3.923258483409881592e-01,1.535375416278839111e-01,-1.362172216176986694e-01,-4.536429047584533691e-02,1.451688110828399658e-01,3.326227068901062012e-01,4.106758534908294678e-01,-3.197229504585266113e-01,9.888364672660827637e-01,-1.649736166000366211e-01,-2.286405861377716064e-01,-1.221166253089904785e-01,2.557046115398406982e-01,-4.613857269287109375e-01,1.165556907653808594e-01,7.635188698768615723e-01,2.195969372987747192e-01,-1.498102396726608276e-01,3.614645451307296753e-02
-4.335273057222366333e-02,2.000859938561916351e-02,5.648566484451293945e-01,7.961735129356384277e-02,-1.583500206470489502e-02,4.719515740871429443e-01,-8.778793215751647949e-01,4.597950901370495558e-04,5.677231028676033020e-02,-1.187367215752601624e-01,1.812017261981964111e-01,3.202138543128967285e-01,-1.385906487703323364e-01,-1.158971413969993591e-01,-9.390034526586532593e-02,-5.723844096064567566e-02,2.615633904933929443e-01,3.847575187683105469e-01,1.527600288391113281e-01,-1.377103328704833984e-01,-4.470232874155044556e-02,1.520728170871734619e-01,3.310579061508178711e-01,4.109143316745758057e-01,-3.137227594852447510e-01,1.004801750183105469e+00,-1.734699755907058716e-01,-2.239974588155746460e-01,-1.149382293224334717e-01,2.479765862226486206e-01,-4.622375667095184326e-01,1.122928261756896973e-01,7.561655640602111816e-01,2.277361452579498291e-01,-1.510529667139053345e-01,2.971306629478931427e-02
-4.356364533305168152e-02,2.337611652910709381e-02,5.651892423629760742e-01,7.749122381210327148e-02,-1.521015353500843048e-02,4.817608594894409180e-01,-8.727372288703918457e-01,-1.305844867601990700e-03,5.462552607059478760e-02,-1.159578934311866760e-01,1.955312639474868774e-01,3.204990923404693604e-01,-1.373519003391265869e-01,-1.209509968757629395e-01,-9.250354021787643433e-02,-5.089109390974044800e-02,2.680210471153259277e-01,3.746513426303863525e-01,1.506448090076446533e-01,-1.406947523355484009e-01,-4.441583529114723206e-02,1.592488437891006470e-01,3.343743681907653809e-01,4.094935655593872070e-01,-3.095122575759887695e-01,1.028087854385375977e+00,-1.755430698394775391e-01,-2.161657214164733887e-01,-1.104728877544403076e-01,2.379249930381774902e-01,-4.618344902992248535e-01,1.055335253477096558e-01,7.507568597793579102e-01,2.371648699045181274e-01,-1.523209214210510254e-01,2.187568135559558868e-02
-4.424775764346122742e-02,2.521834149956703186e-02,5.654979944229125977e-01,7.585261762142181396e-02,-1.488253287971019745e-02,4.877865612506866455e-01,-8.695338964462280273e-01,-5.456014070659875870e-03,5.265178158879280090e-02,-1.113140583038330078e-01,2.103709280490875244e-01,3.142936229705810547e-01,-1.347272694110870361e-01,-1.273014396429061890e-01,-9.305181354284286499e-02,-4.596106335520744324e-02,2.796006202697753906e-01,3.631855845451354980e-01,1.472771167755126953e-01,-1.435935497283935547e-01,-4.403755068778991699e-02,1.676604598760604858e-01,3.334610164165496826e-01,4.078340828418731689e-01,-3.003671467304229736e-01,1.045076370239257812e+00,-1.815801411867141724e-01,-2.112910300493240356e-01,-1.030158624053001404e-01,2.326321750879287720e-01,-4.625818729400634766e-01,9.626556932926177979e-02,7.404158115386962891e-01,2.447040826082229614e-01,-1.558870971202850342e-01,1.075705327093601227e-02
